item_id,auction_type,bid_value,bid_time,bidder_rate,open_price,closing_price,rank,num_bids,prev_bid_value,prev_bid_value_avg,bid_value_delta
2,2,160.0,0.1797352438908178,0.0909090909090909,1.0,232.5,5,10,110.0,43.0625,50.0
2,2,170.0,0.4534478056262638,0.0727272727272727,1.0,232.5,6,10,160.0,56.45,10.0
2,2,207.44,0.907789542080826,0.1454545454545454,1.0,232.5,7,10,170.0,73.70833333333333,37.44
2,2,215.01,0.8587983609506099,1.0,1.0,232.5,8,10,207.44,87.46428571428571,7.569999999999993
2,2,230.0,0.9852702144162456,0.0727272727272727,1.0,232.5,9,10,215.01,102.46125,14.990000000000009
2,2,232.5,0.9996199686745608,0.1999999999999999,1.0,232.5,10,10,230.0,114.96666666666667,2.5
0,2,80.0,0.9899940323652394,0.2727272727272727,75.0,125.0,1,4,75.0,75.0,5.0
0,2,90.0,0.7841337778842629,0.4909090909090908,75.0,125.0,2,4,80.0,75.0,10.0
0,2,125.0,0.999745121847901,0.4,75.0,125.0,3,4,90.0,77.5,35.0
0,2,125.0,0.999822842540021,0.5272727272727272,75.0,125.0,3,4,125.0,81.66666666666667,0.0
0,2,75.0,0.922462037227926,0.0909090909090909,50.0,122.5,1,6,50.0,50.0,25.0
0,2,77.0,0.936657921660114,0.0727272727272727,50.0,122.5,2,6,75.0,50.0,2.0
0,2,100.0,0.7840080532352454,0.0909090909090909,50.0,122.5,3,6,77.0,62.5,23.0
0,2,105.0,0.9507810858123592,0.1999999999999999,50.0,122.5,4,6,100.0,67.33333333333333,5.0
0,2,120.0,0.9700435307310332,0.7272727272727273,50.0,122.5,5,6,105.0,75.5,15.0
0,2,122.5,0.9591250593084604,0.1636363636363636,50.0,122.5,6,6,120.0,81.4,2.5
2,1,9.99,0.0024120559651845,0.1999999999999999,9.99,212.5,1,6,9.99,9.99,0.0
2,1,12.0,0.0289228126375559,1.0,9.99,212.5,2,6,9.99,9.99,2.01
2,1,50.01,0.0759195436538126,0.3090909090909091,9.99,212.5,3,6,12.0,9.99,38.01
2,1,100.0,0.0935752847056107,0.0727272727272727,9.99,212.5,4,6,50.01,10.66,49.99
2,1,210.0,0.4763011179635807,0.2909090909090909,9.99,212.5,5,6,100.0,20.4975,110.0
2,1,212.5,0.5405206972060412,0.1999999999999999,9.99,212.5,6,6,210.0,36.398,2.5
1,2,5.0,0.2590590708691274,1.0,1.0,390.0,1,12,1.0,1.0,4.0
1,2,8.0,0.1289706361510084,1.0,1.0,390.0,2,12,5.0,1.0,3.0
1,2,10.5,0.2841950713651682,0.0909090909090909,1.0,390.0,3,12,8.0,3.0,2.5
1,2,35.0,0.2764761811080714,0.7636363636363637,1.0,390.0,4,12,10.5,4.666666666666667,24.5
1,2,100.0,0.3493690942810572,1.0,1.0,390.0,5,12,35.0,6.125,65.0
1,2,125.0,0.3805422988437761,0.2909090909090909,1.0,390.0,6,12,100.0,11.9,25.0
1,2,200.0,0.3971111248741503,0.7818181818181819,1.0,390.0,7,12,125.0,26.583333333333332,75.0
1,2,200.0,0.4101975209956592,0.1454545454545454,1.0,390.0,7,12,200.0,40.642857142857146,0.0
1,2,206.0,0.6730118431190686,0.9818181818181818,1.0,390.0,8,12,200.0,60.5625,6.0
1,2,225.0,0.476748972308146,0.1272727272727272,1.0,390.0,9,12,206.0,76.05555555555556,19.0
1,2,385.0,0.9999749715083658,0.6363636363636364,1.0,390.0,10,12,225.0,89.05,160.0
1,2,390.0,0.9993251163703066,0.109090909090909,1.0,390.0,11,12,385.0,101.4090909090909,5.0
2,2,1.25,0.1856800196244747,1.0,1.0,227.5,1,7,1.0,1.0,0.25
2,2,30.0,0.084054499920922,0.1818181818181818,1.0,227.5,2,7,1.25,1.0,28.75
2,2,100.0,0.2019913641453017,0.5636363636363636,1.0,227.5,3,7,30.0,1.125,70.0
2,2,101.96,0.2478937192394287,0.2363636363636363,1.0,227.5,4,7,100.0,10.75,1.9599999999999937
2,2,165.0,0.4167733540321823,0.0909090909090909,1.0,227.5,5,7,101.96,33.0625,63.040000000000006
2,2,225.0,0.9807426983624222,0.0909090909090909,1.0,227.5,6,7,165.0,46.842,60.0
2,2,227.5,0.6759275728870795,0.1454545454545454,1.0,227.5,7,7,225.0,66.535,2.5
2,0,26.03,0.0376206724468574,0.6,25.0,202.5,1,15,25.0,25.0,1.0300000000000011
2,0,28.05,0.1943650212310357,0.9818181818181818,25.0,202.5,2,15,26.03,25.0,2.0199999999999996
2,0,35.0,0.2246160862116777,0.2181818181818181,25.0,202.5,3,15,28.05,25.515,6.949999999999999
2,0,40.04,0.1472525663901153,0.4727272727272726,25.0,202.5,4,15,35.0,26.36,5.039999999999999
2,0,52.0,0.2965520157875871,0.2545454545454545,25.0,202.5,5,15,40.04,28.52,11.96
2,0,55.0,0.3324749768659503,0.1818181818181818,25.0,202.5,6,15,52.0,30.824,3.0
2,0,57.0,0.3504521729862591,0.2727272727272727,25.0,202.5,7,15,55.0,34.35333333333333,2.0
2,0,60.0,0.351416538191791,0.109090909090909,25.0,202.5,8,15,57.0,37.30285714285714,3.0
2,0,64.02,0.3515194038137144,0.2181818181818181,25.0,202.5,9,15,60.0,39.765,4.019999999999996
2,0,125.0,0.3558697624075584,0.6545454545454545,25.0,202.5,10,15,64.02,42.013333333333335,60.980000000000004
2,0,155.0,0.3785630615552168,0.0727272727272727,25.0,202.5,11,15,125.0,44.214,30.0
2,0,160.0,0.3852964737236198,0.1636363636363636,25.0,202.5,12,15,155.0,51.558181818181815,5.0
2,0,185.0,0.3846135602891838,0.3272727272727272,25.0,202.5,13,15,160.0,60.178333333333335,25.0
2,0,200.0,0.3950715651847302,0.3818181818181818,25.0,202.5,14,15,185.0,67.85692307692308,15.0
2,0,202.5,0.4251911907595812,0.0909090909090909,25.0,202.5,15,15,200.0,76.2242857142857,2.5
2,0,175.0,0.4259426812752994,0.2545454545454545,175.0,175.0,1,1,175.0,175.0,0.0
2,2,240.0,0.9909635408518676,0.4909090909090908,240.0,245.0,1,3,240.0,240.0,0.0
2,2,242.5,0.9917336043270996,0.0727272727272727,240.0,245.0,2,3,240.0,240.0,2.5
2,2,245.0,0.9997642662830925,0.3272727272727272,240.0,245.0,3,3,242.5,240.0,2.5
0,2,51.0,0.8726596463737083,1.0,49.99,167.5,1,8,49.99,49.99,1.009999999999998
0,2,95.0,0.8823495879588933,1.0,49.99,167.5,2,8,51.0,49.99,44.0
0,2,100.0,0.6252003915179867,0.109090909090909,49.99,167.5,3,8,95.0,50.495000000000005,5.0
0,2,105.0,0.9914937274115312,0.2181818181818181,49.99,167.5,4,8,100.0,65.33,5.0
0,2,120.0,0.9992606533424256,1.0,49.99,167.5,5,8,105.0,73.9975,15.0
0,2,125.0,0.9696136381527448,0.0727272727272727,49.99,167.5,6,8,120.0,80.19800000000001,5.0
0,2,165.0,0.9999848558945502,0.0727272727272727,49.99,167.5,7,8,125.0,86.83166666666666,40.0
0,2,167.5,0.9999104211875752,0.0909090909090909,49.99,167.5,8,8,165.0,92.28428571428572,2.5
2,2,11.0,0.1804181573252538,0.2181818181818181,10.0,240.0,1,12,10.0,10.0,1.0
2,2,50.0,0.1842827615933485,0.109090909090909,10.0,240.0,2,12,11.0,10.0,39.0
2,2,55.0,0.570350298874636,0.3636363636363636,10.0,240.0,3,12,50.0,10.5,5.0
2,2,60.0,0.4044523384284677,0.0727272727272727,10.0,240.0,4,12,55.0,23.666666666666668,5.0
2,2,100.0,0.7531467951001105,0.5272727272727272,10.0,240.0,5,12,60.0,31.5,40.0
2,2,120.0,0.6099064165717661,1.0,10.0,240.0,6,12,100.0,37.2,20.0
2,2,180.0,0.7879396630265096,0.0909090909090909,10.0,240.0,7,12,120.0,47.666666666666664,60.0
2,2,187.5,0.7694424240398102,0.0727272727272727,10.0,240.0,8,12,180.0,58.0,7.5
2,2,212.57,0.9848073191175902,0.3818181818181818,10.0,240.0,9,12,187.5,73.25,25.069999999999993
2,2,220.01,0.9454712195562408,0.109090909090909,10.0,240.0,10,12,212.57,85.94444444444444,7.439999999999998
2,2,237.5,0.9993456603494316,0.0727272727272727,10.0,240.0,11,12,220.01,98.607,17.49000000000001
2,2,240.0,0.9995285325661846,0.0909090909090909,10.0,240.0,12,12,237.5,109.64363636363636,2.5
2,2,223.0,0.999725691674871,1.0,219.99,225.0,1,2,219.99,219.99,3.009999999999991
2,2,225.0,0.9972954913569306,0.8363636363636363,219.99,225.0,2,2,223.0,219.99,2.0
1,2,236.0,0.2731640693811475,1.0,200.0,450.0,1,3,200.0,200.0,36.0
1,2,387.0,0.3416055574866671,1.0,200.0,450.0,2,3,236.0,200.0,151.0
1,2,450.0,0.7296468024578598,1.0,200.0,450.0,3,3,387.0,218.0,63.0
0,2,105.0,0.7457178970323698,0.0727272727272727,99.0,123.15,1,4,99.0,99.0,6.0
0,2,120.0,0.4341214983006456,0.1454545454545454,99.0,123.15,2,4,105.0,99.0,15.0
0,2,120.65,0.8826653282706305,0.9818181818181818,99.0,123.15,3,4,120.0,102.0,0.6500000000000057
0,2,123.15,0.9986834629083,1.0,99.0,123.15,4,4,120.65,108.0,2.5
1,2,20.0,0.0156229994958155,0.0909090909090909,20.0,276.05,1,11,20.0,20.0,0.0
1,2,100.0,0.0352641686321858,0.2181818181818181,20.0,276.05,2,11,20.0,20.0,80.0
1,2,110.0,0.1035717171258259,0.0909090909090909,20.0,276.05,3,11,100.0,20.0,10.0
1,2,125.0,0.1127771717754449,0.0363636363636363,20.0,276.05,4,11,110.0,46.666666666666664,15.0
1,2,200.0,0.10278296168127,0.8363636363636363,20.0,276.05,5,11,125.0,62.5,75.0
1,2,211.0,0.8897988924229898,1.0,20.0,276.05,6,11,200.0,75.0,11.0
1,2,250.0,0.8899526749562072,0.2181818181818181,20.0,276.05,7,11,211.0,95.83333333333333,39.0
1,2,251.0,0.984416480044141,0.3090909090909091,20.0,276.05,8,11,250.0,112.28571428571429,1.0
1,2,256.0,0.9996938636227588,0.3454545454545454,20.0,276.05,9,11,251.0,129.5,5.0
1,2,275.0,0.9999931608648316,0.1999999999999999,20.0,276.05,10,11,256.0,143.0,19.0
1,2,276.05,0.9999815857678556,0.7272727272727273,20.0,276.05,11,11,275.0,154.3,1.0500000000000114
0,2,78.0,0.7565487898073885,0.5818181818181818,75.0,105.01,1,7,75.0,75.0,3.0
0,2,80.0,0.7999253652765379,0.7454545454545455,75.0,105.01,2,7,78.0,75.0,2.0
0,2,85.01,0.727698840318695,0.2181818181818181,75.0,105.01,3,7,80.0,76.5,5.010000000000005
0,2,90.01,0.9993665192116552,1.0,75.0,105.01,4,7,85.01,77.66666666666667,5.0
0,2,100.0,0.993276302918112,0.109090909090909,75.0,105.01,5,7,90.01,79.5025,9.989999999999995
0,2,105.0,0.9999881418796952,1.0,75.0,105.01,6,7,100.0,81.604,5.0
0,2,105.01,0.9995979668609828,0.1999999999999999,75.0,105.01,7,7,105.0,84.67,0.010000000000005116
0,2,3.0,0.003262554642004,0.0909090909090909,3.0,222.5,1,12,3.0,3.0,0.0
0,2,21.25,0.1076477303914908,0.1272727272727272,3.0,222.5,2,12,3.0,3.0,18.25
0,2,30.0,0.1301711583940562,0.0727272727272727,3.0,222.5,3,12,21.25,3.0,8.75
0,2,50.0,0.3285423669922507,0.0909090909090909,3.0,222.5,4,12,30.0,9.083333333333334,20.0
0,2,100.0,0.5203338903792499,1.0,3.0,222.5,5,12,50.0,14.3125,50.0
0,2,125.0,0.5449540626420207,0.0909090909090909,3.0,222.5,6,12,100.0,21.45,25.0
0,2,135.75,0.9686595595094052,0.2363636363636363,3.0,222.5,7,12,125.0,34.541666666666664,10.75
0,2,138.25,0.9896980079643708,0.1818181818181818,3.0,222.5,8,12,135.75,47.464285714285715,2.5
0,2,140.75,0.9897575843037348,0.5818181818181818,3.0,222.5,9,12,138.25,58.5,2.5
0,2,185.0,0.9973359232611032,1.0,3.0,222.5,10,12,140.75,67.36111111111111,44.25
0,2,220.0,0.9999237079970736,0.109090909090909,3.0,222.5,11,12,185.0,74.7,35.0
0,2,222.5,0.9999684259688264,0.1272727272727272,3.0,222.5,12,12,220.0,84.72727272727273,2.5
2,2,0.01,0.069228992161211,0.2909090909090909,0.01,238.02,1,17,0.01,0.01,0.0
2,2,45.01,0.0824972287001371,0.1818181818181818,0.01,238.02,2,17,0.01,0.01,45.0
2,2,48.0,0.1392719085558909,1.0,0.01,238.02,3,17,45.01,0.01,2.990000000000002
2,2,50.0,0.0917651354975974,0.109090909090909,0.01,238.02,4,17,48.0,15.01,2.0
2,2,52.5,0.3004909118937375,1.0,0.01,238.02,5,17,50.0,23.2575,2.5
2,2,75.0,0.3613687871128806,1.0,0.01,238.02,6,17,52.5,28.606,22.5
2,2,100.0,0.2318323953274434,0.109090909090909,0.01,238.02,7,17,75.0,32.58833333333333,25.0
2,2,110.0,0.4018235503126472,0.7090909090909091,0.01,238.02,8,17,100.0,38.64714285714285,10.0
2,2,115.0,0.4220066425475357,0.1272727272727272,0.01,238.02,9,17,110.0,46.31625,5.0
2,2,140.0,0.5043734319243173,0.0909090909090909,0.01,238.02,10,17,115.0,53.392222222222216,25.0
2,2,170.0,0.5590622255577353,0.1272727272727272,0.01,238.02,11,17,140.0,59.553,30.0
2,2,200.0,0.4391809153411646,0.3454545454545454,0.01,238.02,12,17,170.0,66.86636363636363,30.0
2,2,210.01,0.9521617710488424,0.0727272727272727,0.01,238.02,13,17,200.0,75.46083333333333,10.009999999999991
2,2,215.5,0.9604538831272236,0.2363636363636363,0.01,238.02,14,17,210.01,85.04076923076923,5.490000000000009
2,2,225.0,0.9584437174321372,0.109090909090909,0.01,238.02,15,17,215.5,93.96714285714286,9.5
2,2,235.52,0.9736549712740608,0.0909090909090909,0.01,238.02,16,17,225.0,102.06933333333333,10.52000000000001
2,2,238.02,0.999977140972906,0.0727272727272727,0.01,238.02,17,17,235.52,109.7525,2.5
2,0,96.5,0.0256139684656863,0.4545454545454545,19.99,182.5,1,11,19.99,19.99,76.51
2,0,100.5,0.144496624936084,0.0727272727272727,19.99,182.5,2,11,96.5,19.99,4.0
2,0,105.5,0.3150892580717011,0.1272727272727272,19.99,182.5,3,11,100.5,58.245,5.0
2,0,121.0,0.3575427574530072,0.1636363636363636,19.99,182.5,4,11,105.5,72.33,15.5
2,0,125.0,0.3400770320639287,0.0727272727272727,19.99,182.5,5,11,121.0,80.6225,4.0
2,0,147.5,0.3659805958291133,0.3454545454545454,19.99,182.5,6,11,125.0,88.69800000000001,22.5
2,0,150.0,0.3674450022523285,0.6,19.99,182.5,7,11,147.5,94.74833333333333,2.5
2,0,170.0,0.3819804861057833,1.0,19.99,182.5,8,11,150.0,102.28428571428572,20.0
2,0,172.5,0.3932771315578441,0.109090909090909,19.99,182.5,9,11,170.0,108.24875,2.5
2,0,180.0,0.428414313579848,0.3272727272727272,19.99,182.5,10,11,172.5,115.11,7.5
2,0,182.5,0.4285028923098375,1.0,19.99,182.5,11,11,180.0,120.849,2.5
2,0,15.0,0.0034578564547391,1.0,9.99,270.0,1,14,9.99,9.99,5.01
2,0,40.0,0.029981471329851,0.0909090909090909,9.99,270.0,2,14,15.0,9.99,25.0
2,0,45.0,0.0164474986009561,0.1636363636363636,9.99,270.0,3,14,40.0,12.495000000000001,5.0
2,0,65.0,0.2261204959323075,0.1636363636363636,9.99,270.0,4,14,45.0,21.663333333333338,20.0
2,0,75.0,0.2215672634730034,0.0727272727272727,9.99,270.0,5,14,65.0,27.497500000000002,10.0
2,0,100.0,0.242719006981004,0.0727272727272727,9.99,270.0,6,14,75.0,34.998000000000005,25.0
2,0,120.0,0.2567115889409742,1.0,9.99,270.0,7,14,100.0,41.665,20.0
2,0,125.0,0.2740087290052337,0.1818181818181818,9.99,270.0,8,14,120.0,49.99857142857143,5.0
2,0,184.99,0.3809632594000963,1.0,9.99,270.0,9,14,125.0,58.74875,59.99000000000001
2,0,220.0,0.3907212065908862,0.2363636363636363,9.99,270.0,10,14,184.99,66.11,35.00999999999999
2,0,238.0,0.4137445329422154,0.6,9.99,270.0,11,14,220.0,77.998,18.0
2,0,240.07,0.388513881787113,0.1818181818181818,9.99,270.0,12,14,238.0,90.90727272727273,2.069999999999993
2,0,265.0,0.4258483877885363,0.4545454545454545,9.99,270.0,13,14,240.07,103.165,24.930000000000007
2,0,270.0,0.42827573072809,0.6363636363636364,9.99,270.0,14,14,265.0,113.69615384615385,5.0
0,1,15.0,0.0947185217981539,0.2363636363636363,0.99,127.5,1,10,0.99,0.99,14.01
0,1,25.0,0.0188358383255305,0.0727272727272727,0.99,127.5,2,10,15.0,0.99,10.0
0,1,30.0,0.2017857757703742,0.1636363636363636,0.99,127.5,3,10,25.0,7.995,5.0
0,1,50.0,0.3747796068333061,0.6727272727272727,0.99,127.5,4,10,30.0,13.663333333333334,20.0
0,1,70.0,0.144869798553395,0.2545454545454545,0.99,127.5,5,10,50.0,17.747500000000002,20.0
0,1,80.0,0.5851359462058516,0.0727272727272727,0.99,127.5,6,10,70.0,24.198,10.0
0,1,88.0,0.6486711833246828,0.1272727272727272,0.99,127.5,7,10,80.0,31.831666666666667,8.0
0,1,116.99,0.6883884571628263,1.0,0.99,127.5,8,10,88.0,38.712857142857146,28.989999999999995
0,1,125.0,0.7131010656164088,0.1454545454545454,0.99,127.5,9,10,116.99,44.87375,8.010000000000005
0,1,127.5,0.6575260560763367,0.1636363636363636,0.99,127.5,10,10,125.0,52.88666666666667,2.5
1,2,20.0,0.0788309212059337,0.4181818181818182,1.0,374.0,1,7,1.0,1.0,19.0
1,2,50.0,0.1254832455475258,1.0,1.0,374.0,2,7,20.0,1.0,30.0
1,2,100.0,0.1992509001099091,0.0545454545454545,1.0,374.0,3,7,50.0,10.5,50.0
1,2,200.0,0.0460504414435304,0.0727272727272727,1.0,374.0,4,7,100.0,23.666666666666668,100.0
1,2,236.0,0.3711086508130741,1.0,1.0,374.0,5,7,200.0,42.75,36.0
1,2,369.0,0.5163620259841419,1.0,1.0,374.0,6,7,236.0,74.2,133.0
1,2,374.0,0.8829365543416937,0.1636363636363636,1.0,374.0,7,7,369.0,101.16666666666667,5.0
2,2,50.51,0.0176947442667774,1.0,0.01,222.5,1,14,0.01,0.01,50.5
2,2,51.0,0.0244295851243738,0.1454545454545454,0.01,222.5,2,14,50.51,0.01,0.490000000000002
2,2,60.0,0.0869133069968767,0.6363636363636364,0.01,222.5,3,14,51.0,25.259999999999998,9.0
2,2,100.0,0.3432772958571013,0.1999999999999999,0.01,222.5,4,14,60.0,33.839999999999996,40.0
2,2,100.0,0.6814623148222362,0.109090909090909,0.01,222.5,4,14,100.0,40.379999999999995,0.0
2,2,130.0,0.7233629114857041,0.3090909090909091,0.01,222.5,5,14,100.0,52.303999999999995,30.0
2,2,135.0,0.847681730336915,0.4363636363636364,0.01,222.5,6,14,130.0,60.25333333333333,5.0
2,2,180.0,0.8832546625628999,0.1454545454545454,0.01,222.5,7,14,135.0,70.21714285714286,45.0
2,2,195.0,0.9680273645413344,0.109090909090909,0.01,222.5,8,14,180.0,78.315,15.0
2,2,205.0,0.9862188640406504,0.0909090909090909,0.01,222.5,9,14,195.0,89.61333333333333,10.0
2,2,215.0,0.9976240898714082,0.0545454545454545,0.01,222.5,10,14,205.0,100.152,10.0
2,2,215.0,0.9893576941985076,0.0727272727272727,0.01,222.5,10,14,215.0,109.68363636363637,0.0
2,2,220.0,0.9999728549053258,1.0,0.01,222.5,11,14,215.0,118.46,5.0
2,2,222.5,0.9997585515263188,0.0727272727272727,0.01,222.5,12,14,220.0,125.88615384615385,2.5
2,1,220.0,0.7115362223428989,0.0909090909090909,200.0,259.02,1,7,200.0,200.0,20.0
2,1,225.0,0.7074430278038634,0.6909090909090909,200.0,259.02,2,7,220.0,200.0,5.0
2,1,241.99,0.7141078628909842,0.2727272727272727,200.0,259.02,3,7,225.0,210.0,16.99000000000001
2,1,243.66,0.7141764399722664,0.3454545454545454,200.0,259.02,4,7,241.99,215.0,1.6699999999999875
2,1,250.67,0.7142021563777473,0.1272727272727272,200.0,259.02,5,7,243.66,221.7475,7.009999999999991
2,1,254.02,0.7142107285129075,1.0,200.0,259.02,6,7,250.67,226.13000000000002,3.3500000000000227
2,1,259.02,0.7142364449183883,1.0,200.0,259.02,7,7,254.02,230.22,4.999999999999972
1,2,249.99,0.6066786637984304,0.0727272727272727,249.99,349.99,1,3,249.99,249.99,0.0
1,2,260.0,0.8166513286880934,0.1999999999999999,249.99,349.99,2,3,249.99,249.99,10.009999999999991
1,2,349.99,0.9996062241130448,1.0,249.99,349.99,3,3,260.0,249.99,89.99000000000001
2,0,20.0,0.0135429734708132,0.1818181818181818,1.0,213.05,1,9,1.0,1.0,19.0
2,0,100.0,0.0240138365691,0.0909090909090909,1.0,213.05,2,9,20.0,1.0,80.0
2,0,124.0,0.0181704977681731,0.109090909090909,1.0,213.05,3,9,100.0,10.5,24.0
2,0,170.0,0.3793274102736754,0.0909090909090909,1.0,213.05,4,9,124.0,40.333333333333336,46.0
2,0,180.0,0.3825276740668481,0.2727272727272727,1.0,213.05,5,9,170.0,61.25,10.0
2,0,185.0,0.3843706831263091,0.2181818181818181,1.0,213.05,6,9,180.0,83.0,5.0
2,0,205.55,0.2095891332757,0.0909090909090909,1.0,213.05,7,9,185.0,99.16666666666667,20.55000000000001
2,0,210.55,0.3980718124908297,0.0727272727272727,1.0,213.05,8,9,205.55,111.42857142857143,5.0
2,0,213.05,0.4269427637106658,0.2909090909090909,1.0,213.05,9,9,210.55,123.19375,2.5
2,0,5.0,0.0137015579712784,1.0,1.0,217.5,1,9,1.0,1.0,4.0
2,0,15.0,0.0147616453527669,0.5818181818181818,1.0,217.5,2,9,5.0,1.0,10.0
2,0,69.0,0.1642282513858642,1.0,1.0,217.5,3,9,15.0,3.0,54.0
2,0,100.0,0.1231948690627784,0.0727272727272727,1.0,217.5,4,9,69.0,7.0,31.0
2,0,105.5,0.1693929628199353,0.1636363636363636,1.0,217.5,5,9,100.0,22.5,5.5
2,0,206.6,0.2085176163806645,0.1636363636363636,1.0,217.5,6,9,105.5,38.0,101.1
2,0,208.0,0.267073871660564,0.1272727272727272,1.0,217.5,7,9,206.6,49.25,1.4000000000000057
2,0,215.0,0.4078397605059731,0.0727272727272727,1.0,217.5,8,9,208.0,71.72857142857143,7.0
2,0,217.5,0.402329306287104,0.3636363636363636,1.0,217.5,9,9,215.0,88.7625,2.5
0,2,125.0,0.9089307790084984,1.0,89.0,127.5,1,2,89.0,89.0,36.0
0,2,127.5,0.7436427259789844,0.0727272727272727,89.0,127.5,2,2,125.0,89.0,2.5
2,2,5.0,0.0194277442583481,1.0,1.0,240.07,1,13,1.0,1.0,4.0
2,2,22.0,0.0300957664653215,0.4363636363636364,1.0,240.07,2,13,5.0,1.0,17.0
2,2,85.3,0.073807941025996,1.0,1.0,240.07,3,13,22.0,3.0,63.3
2,2,88.0,0.4456214462249246,0.2909090909090909,1.0,240.07,4,13,85.3,9.333333333333334,2.700000000000003
2,2,90.0,0.4742780940657538,0.1272727272727272,1.0,240.07,5,13,88.0,28.325,2.0
2,2,92.99,0.0525719048555859,0.4545454545454545,1.0,240.07,6,13,90.0,40.260000000000005,2.989999999999995
2,2,101.0,0.6032687265793195,0.5636363636363636,1.0,240.07,7,13,92.99,48.550000000000004,8.010000000000005
2,2,175.0,0.6646280700566319,0.9636363636363636,1.0,240.07,8,13,101.0,54.89857142857142,74.0
2,2,175.01,0.6988880369139,0.3090909090909091,1.0,240.07,9,13,175.0,60.661249999999995,0.009999999999990905
2,2,200.0,0.879310051699976,0.4727272727272726,1.0,240.07,10,13,175.01,73.36555555555555,24.99000000000001
2,2,207.5,0.9007089584384315,1.0,1.0,240.07,11,13,200.0,83.53,7.5
2,2,237.57,0.9244066260890365,1.0,1.0,240.07,12,13,207.5,94.11818181818181,30.069999999999993
2,2,240.07,0.8827789090615041,0.1999999999999999,1.0,240.07,13,13,237.57,103.56666666666666,2.5
1,2,155.0,0.0754526665983753,0.9272727272727272,155.0,305.0,1,10,155.0,155.0,0.0
1,2,157.5,0.2473699459226853,0.0909090909090909,155.0,305.0,2,10,155.0,155.0,2.5
1,2,200.0,0.4044166211986331,0.2727272727272727,155.0,305.0,3,10,157.5,155.0,42.5
1,2,201.0,0.4250515892524284,0.509090909090909,155.0,305.0,4,10,200.0,155.83333333333334,1.0
1,2,207.0,0.6816567355623457,1.0,155.0,305.0,5,10,201.0,166.875,6.0
1,2,226.51,0.5817443995026448,1.0,155.0,305.0,6,10,207.0,173.7,19.50999999999999
1,2,258.0,0.9225661436664138,1.0,155.0,305.0,7,10,226.51,179.25,31.49000000000001
1,2,300.0,0.9895293353466422,0.1272727272727272,155.0,305.0,8,10,258.0,186.00142857142856,42.0
1,2,300.0,0.9873118907087056,0.5636363636363636,155.0,305.0,8,10,300.0,195.00125,0.0
1,2,305.0,0.9898732789831391,0.2727272727272727,155.0,305.0,9,10,300.0,206.6677777777778,5.0
1,2,315.0,0.9960609584532898,0.4,225.0,320.0,1,2,225.0,225.0,90.0
1,2,320.0,0.9998889855635243,1.0,225.0,320.0,2,2,315.0,225.0,5.0
2,2,70.0,0.8659246626471926,0.6181818181818182,25.0,220.0,1,6,25.0,25.0,45.0
2,2,85.0,0.9361218774747576,0.1636363636363636,25.0,220.0,2,6,70.0,25.0,15.0
2,2,125.0,0.9460398378552062,1.0,25.0,220.0,3,6,85.0,47.5,40.0
2,2,150.0,0.9439996696870586,0.0727272727272727,25.0,220.0,4,6,125.0,60.0,25.0
2,2,219.0,0.9829228780715212,0.0909090909090909,25.0,220.0,5,6,150.0,76.25,69.0
2,2,220.0,0.9680273645413344,0.0727272727272727,25.0,220.0,6,6,219.0,91.0,1.0
2,1,199.0,0.6998309717815312,0.0909090909090909,175.0,202.5,1,3,175.0,175.0,24.0
2,1,200.0,0.7051342660673602,1.0,175.0,202.5,2,3,199.0,175.0,1.0
2,1,202.5,0.7108061621650814,0.0727272727272727,175.0,202.5,3,3,200.0,187.0,2.5
2,2,22.58,0.0822486367804889,1.0,1.0,207.5,1,9,1.0,1.0,21.58
2,2,100.0,0.0969641354723096,0.5272727272727272,1.0,207.5,2,9,22.58,1.0,77.42
2,2,150.0,0.2937474989009809,0.109090909090909,1.0,207.5,3,9,100.0,11.79,50.0
2,2,155.0,0.8821074251406152,0.1818181818181818,1.0,207.5,4,9,150.0,41.193333333333335,5.0
2,2,173.0,0.951627441290518,1.0,1.0,207.5,5,9,155.0,68.395,18.0
2,2,176.0,0.6779177369334587,0.0909090909090909,1.0,207.5,6,9,173.0,85.716,3.0
2,2,200.02,0.9528189680777972,1.0,1.0,207.5,7,9,176.0,100.26333333333332,24.02000000000001
2,2,205.0,0.9538519103646116,0.3636363636363636,1.0,207.5,8,9,200.02,111.08285714285714,4.97999999999999
2,2,207.5,0.9888090775482494,0.4363636363636364,1.0,207.5,9,9,205.0,122.2,2.5
2,1,125.0,0.4261655567894668,0.7454545454545455,89.0,227.5,1,7,89.0,89.0,36.0
2,1,150.0,0.5978425650228599,0.4,89.0,227.5,2,7,125.0,89.0,25.0
2,1,170.0,0.6545415243513645,0.1272727272727272,89.0,227.5,3,7,150.0,107.0,20.0
2,1,177.5,0.6559330676257172,0.1999999999999999,89.0,227.5,4,7,170.0,121.33333333333333,7.5
2,1,195.0,0.6950262900241921,0.0909090909090909,89.0,227.5,5,7,177.5,133.5,17.5
2,1,225.0,0.7018582817469384,0.0727272727272727,89.0,227.5,6,7,195.0,142.3,30.0
2,1,227.5,0.7023683237889753,0.1999999999999999,89.0,227.5,7,7,225.0,151.08333333333334,2.5
1,0,25.0,0.2866291978638811,0.0727272727272727,9.99,26.0,1,2,9.99,9.99,15.01
